sgy_file,split_name,split_ch_start,split_ch_end,folder,segment_index,png_relpath,sample_start,sample_end,start_sec,end_sec,axis_top,axis_bottom,axis_name
RAW_20230719_054509.880.sgy,split_01_ch0400_0805,400,805,0048_RAW_20230719_054509.880,2,split_01_ch0400_0805/0048_RAW_20230719_054509.880/seg_002.png,2000,4000,2.0,4.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_054509.880.sgy,split_01_ch0400_0805,400,805,0048_RAW_20230719_054509.880,3,split_01_ch0400_0805/0048_RAW_20230719_054509.880/seg_003.png,3000,5000,3.0,5.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_054509.880.sgy,split_02_ch0850_1255,850,1255,0048_RAW_20230719_054509.880,0,split_02_ch0850_1255/0048_RAW_20230719_054509.880/seg_000.png,0,2000,0.0,2.0,-968.8,-553.7,Depth (m)
RAW_20230719_054509.880.sgy,split_02_ch0850_1255,850,1255,0048_RAW_20230719_054509.880,1,split_02_ch0850_1255/0048_RAW_20230719_054509.880/seg_001.png,1000,3000,1.0,3.0,-968.8,-553.7,Depth (m)
RAW_20230719_054509.880.sgy,split_02_ch0850_1255,850,1255,0048_RAW_20230719_054509.880,2,split_02_ch0850_1255/0048_RAW_20230719_054509.880/seg_002.png,2000,4000,2.0,4.0,-968.8,-553.7,Depth (m)
RAW_20230719_054509.880.sgy,split_02_ch0850_1255,850,1255,0048_RAW_20230719_054509.880,3,split_02_ch0850_1255/0048_RAW_20230719_054509.880/seg_003.png,3000,5000,3.0,5.0,-968.8,-553.7,Depth (m)
RAW_20230719_054509.880.sgy,split_03_ch1300_1705,1300,1705,0048_RAW_20230719_054509.880,0,split_03_ch1300_1705/0048_RAW_20230719_054509.880/seg_000.png,0,2000,0.0,2.0,-507.6,-92.6,Depth (m)
RAW_20230719_054509.880.sgy,split_03_ch1300_1705,1300,1705,0048_RAW_20230719_054509.880,1,split_03_ch1300_1705/0048_RAW_20230719_054509.880/seg_001.png,1000,3000,1.0,3.0,-507.6,-92.6,Depth (m)
RAW_20230719_054509.880.sgy,split_03_ch1300_1705,1300,1705,0048_RAW_20230719_054509.880,2,split_03_ch1300_1705/0048_RAW_20230719_054509.880/seg_002.png,2000,4000,2.0,4.0,-507.6,-92.6,Depth (m)
RAW_20230719_054509.880.sgy,split_03_ch1300_1705,1300,1705,0048_RAW_20230719_054509.880,3,split_03_ch1300_1705/0048_RAW_20230719_054509.880/seg_003.png,3000,5000,3.0,5.0,-507.6,-92.6,Depth (m)
RAW_20230719_054509.880.sgy,split_04_ch1750_2155,1750,2155,0048_RAW_20230719_054509.880,0,split_04_ch1750_2155/0048_RAW_20230719_054509.880/seg_000.png,0,2000,0.0,2.0,-46.5,327.6,Depth (m)
RAW_20230719_054509.880.sgy,split_04_ch1750_2155,1750,2155,0048_RAW_20230719_054509.880,1,split_04_ch1750_2155/0048_RAW_20230719_054509.880/seg_001.png,1000,3000,1.0,3.0,-46.5,327.6,Depth (m)
RAW_20230719_054509.880.sgy,split_04_ch1750_2155,1750,2155,0048_RAW_20230719_054509.880,2,split_04_ch1750_2155/0048_RAW_20230719_054509.880/seg_002.png,2000,4000,2.0,4.0,-46.5,327.6,Depth (m)
RAW_20230719_054509.880.sgy,split_04_ch1750_2155,1750,2155,0048_RAW_20230719_054509.880,3,split_04_ch1750_2155/0048_RAW_20230719_054509.880/seg_003.png,3000,5000,3.0,5.0,-46.5,327.6,Depth (m)
RAW_20230719_055455.600.sgy,split_01_ch0400_0805,400,805,0049_RAW_20230719_055455.600,0,split_01_ch0400_0805/0049_RAW_20230719_055455.600/seg_000.png,0,2000,0.0,2.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055455.600.sgy,split_01_ch0400_0805,400,805,0049_RAW_20230719_055455.600,1,split_01_ch0400_0805/0049_RAW_20230719_055455.600/seg_001.png,1000,3000,1.0,3.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055455.600.sgy,split_01_ch0400_0805,400,805,0049_RAW_20230719_055455.600,2,split_01_ch0400_0805/0049_RAW_20230719_055455.600/seg_002.png,2000,4000,2.0,4.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055455.600.sgy,split_01_ch0400_0805,400,805,0049_RAW_20230719_055455.600,3,split_01_ch0400_0805/0049_RAW_20230719_055455.600/seg_003.png,3000,5000,3.0,5.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055455.600.sgy,split_02_ch0850_1255,850,1255,0049_RAW_20230719_055455.600,0,split_02_ch0850_1255/0049_RAW_20230719_055455.600/seg_000.png,0,2000,0.0,2.0,-968.8,-553.7,Depth (m)
RAW_20230719_055455.600.sgy,split_02_ch0850_1255,850,1255,0049_RAW_20230719_055455.600,1,split_02_ch0850_1255/0049_RAW_20230719_055455.600/seg_001.png,1000,3000,1.0,3.0,-968.8,-553.7,Depth (m)
RAW_20230719_055455.600.sgy,split_02_ch0850_1255,850,1255,0049_RAW_20230719_055455.600,2,split_02_ch0850_1255/0049_RAW_20230719_055455.600/seg_002.png,2000,4000,2.0,4.0,-968.8,-553.7,Depth (m)
RAW_20230719_055455.600.sgy,split_02_ch0850_1255,850,1255,0049_RAW_20230719_055455.600,3,split_02_ch0850_1255/0049_RAW_20230719_055455.600/seg_003.png,3000,5000,3.0,5.0,-968.8,-553.7,Depth (m)
RAW_20230719_055455.600.sgy,split_03_ch1300_1705,1300,1705,0049_RAW_20230719_055455.600,0,split_03_ch1300_1705/0049_RAW_20230719_055455.600/seg_000.png,0,2000,0.0,2.0,-507.6,-92.6,Depth (m)
RAW_20230719_055455.600.sgy,split_03_ch1300_1705,1300,1705,0049_RAW_20230719_055455.600,1,split_03_ch1300_1705/0049_RAW_20230719_055455.600/seg_001.png,1000,3000,1.0,3.0,-507.6,-92.6,Depth (m)
RAW_20230719_055455.600.sgy,split_03_ch1300_1705,1300,1705,0049_RAW_20230719_055455.600,2,split_03_ch1300_1705/0049_RAW_20230719_055455.600/seg_002.png,2000,4000,2.0,4.0,-507.6,-92.6,Depth (m)
RAW_20230719_055455.600.sgy,split_03_ch1300_1705,1300,1705,0049_RAW_20230719_055455.600,3,split_03_ch1300_1705/0049_RAW_20230719_055455.600/seg_003.png,3000,5000,3.0,5.0,-507.6,-92.6,Depth (m)
RAW_20230719_055455.600.sgy,split_04_ch1750_2155,1750,2155,0049_RAW_20230719_055455.600,0,split_04_ch1750_2155/0049_RAW_20230719_055455.600/seg_000.png,0,2000,0.0,2.0,-46.5,327.6,Depth (m)
RAW_20230719_055455.600.sgy,split_04_ch1750_2155,1750,2155,0049_RAW_20230719_055455.600,1,split_04_ch1750_2155/0049_RAW_20230719_055455.600/seg_001.png,1000,3000,1.0,3.0,-46.5,327.6,Depth (m)
RAW_20230719_055455.600.sgy,split_04_ch1750_2155,1750,2155,0049_RAW_20230719_055455.600,2,split_04_ch1750_2155/0049_RAW_20230719_055455.600/seg_002.png,2000,4000,2.0,4.0,-46.5,327.6,Depth (m)
RAW_20230719_055455.600.sgy,split_04_ch1750_2155,1750,2155,0049_RAW_20230719_055455.600,3,split_04_ch1750_2155/0049_RAW_20230719_055455.600/seg_003.png,3000,5000,3.0,5.0,-46.5,327.6,Depth (m)
RAW_20230719_055501.740.sgy,split_01_ch0400_0805,400,805,0050_RAW_20230719_055501.740,0,split_01_ch0400_0805/0050_RAW_20230719_055501.740/seg_000.png,0,2000,0.0,2.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055501.740.sgy,split_01_ch0400_0805,400,805,0050_RAW_20230719_055501.740,1,split_01_ch0400_0805/0050_RAW_20230719_055501.740/seg_001.png,1000,3000,1.0,3.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055501.740.sgy,split_01_ch0400_0805,400,805,0050_RAW_20230719_055501.740,2,split_01_ch0400_0805/0050_RAW_20230719_055501.740/seg_002.png,2000,4000,2.0,4.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055501.740.sgy,split_01_ch0400_0805,400,805,0050_RAW_20230719_055501.740,3,split_01_ch0400_0805/0050_RAW_20230719_055501.740/seg_003.png,3000,5000,3.0,5.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055501.740.sgy,split_02_ch0850_1255,850,1255,0050_RAW_20230719_055501.740,0,split_02_ch0850_1255/0050_RAW_20230719_055501.740/seg_000.png,0,2000,0.0,2.0,-968.8,-553.7,Depth (m)
RAW_20230719_055501.740.sgy,split_02_ch0850_1255,850,1255,0050_RAW_20230719_055501.740,1,split_02_ch0850_1255/0050_RAW_20230719_055501.740/seg_001.png,1000,3000,1.0,3.0,-968.8,-553.7,Depth (m)
RAW_20230719_055501.740.sgy,split_02_ch0850_1255,850,1255,0050_RAW_20230719_055501.740,2,split_02_ch0850_1255/0050_RAW_20230719_055501.740/seg_002.png,2000,4000,2.0,4.0,-968.8,-553.7,Depth (m)
RAW_20230719_055501.740.sgy,split_02_ch0850_1255,850,1255,0050_RAW_20230719_055501.740,3,split_02_ch0850_1255/0050_RAW_20230719_055501.740/seg_003.png,3000,5000,3.0,5.0,-968.8,-553.7,Depth (m)
RAW_20230719_055501.740.sgy,split_03_ch1300_1705,1300,1705,0050_RAW_20230719_055501.740,0,split_03_ch1300_1705/0050_RAW_20230719_055501.740/seg_000.png,0,2000,0.0,2.0,-507.6,-92.6,Depth (m)
RAW_20230719_055501.740.sgy,split_03_ch1300_1705,1300,1705,0050_RAW_20230719_055501.740,1,split_03_ch1300_1705/0050_RAW_20230719_055501.740/seg_001.png,1000,3000,1.0,3.0,-507.6,-92.6,Depth (m)
RAW_20230719_055501.740.sgy,split_03_ch1300_1705,1300,1705,0050_RAW_20230719_055501.740,2,split_03_ch1300_1705/0050_RAW_20230719_055501.740/seg_002.png,2000,4000,2.0,4.0,-507.6,-92.6,Depth (m)
RAW_20230719_055501.740.sgy,split_03_ch1300_1705,1300,1705,0050_RAW_20230719_055501.740,3,split_03_ch1300_1705/0050_RAW_20230719_055501.740/seg_003.png,3000,5000,3.0,5.0,-507.6,-92.6,Depth (m)
RAW_20230719_055501.740.sgy,split_04_ch1750_2155,1750,2155,0050_RAW_20230719_055501.740,0,split_04_ch1750_2155/0050_RAW_20230719_055501.740/seg_000.png,0,2000,0.0,2.0,-46.5,327.6,Depth (m)
RAW_20230719_055501.740.sgy,split_04_ch1750_2155,1750,2155,0050_RAW_20230719_055501.740,1,split_04_ch1750_2155/0050_RAW_20230719_055501.740/seg_001.png,1000,3000,1.0,3.0,-46.5,327.6,Depth (m)
RAW_20230719_055501.740.sgy,split_04_ch1750_2155,1750,2155,0050_RAW_20230719_055501.740,2,split_04_ch1750_2155/0050_RAW_20230719_055501.740/seg_002.png,2000,4000,2.0,4.0,-46.5,327.6,Depth (m)
RAW_20230719_055501.740.sgy,split_04_ch1750_2155,1750,2155,0050_RAW_20230719_055501.740,3,split_04_ch1750_2155/0050_RAW_20230719_055501.740/seg_003.png,3000,5000,3.0,5.0,-46.5,327.6,Depth (m)
RAW_20230719_055911.380.sgy,split_01_ch0400_0805,400,805,0051_RAW_20230719_055911.380,0,split_01_ch0400_0805/0051_RAW_20230719_055911.380/seg_000.png,0,2000,0.0,2.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055911.380.sgy,split_01_ch0400_0805,400,805,0051_RAW_20230719_055911.380,1,split_01_ch0400_0805/0051_RAW_20230719_055911.380/seg_001.png,1000,3000,1.0,3.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055911.380.sgy,split_01_ch0400_0805,400,805,0051_RAW_20230719_055911.380,2,split_01_ch0400_0805/0051_RAW_20230719_055911.380/seg_002.png,2000,4000,2.0,4.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055911.380.sgy,split_01_ch0400_0805,400,805,0051_RAW_20230719_055911.380,3,split_01_ch0400_0805/0051_RAW_20230719_055911.380/seg_003.png,3000,5000,3.0,5.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_055911.380.sgy,split_02_ch0850_1255,850,1255,0051_RAW_20230719_055911.380,0,split_02_ch0850_1255/0051_RAW_20230719_055911.380/seg_000.png,0,2000,0.0,2.0,-968.8,-553.7,Depth (m)
RAW_20230719_055911.380.sgy,split_02_ch0850_1255,850,1255,0051_RAW_20230719_055911.380,1,split_02_ch0850_1255/0051_RAW_20230719_055911.380/seg_001.png,1000,3000,1.0,3.0,-968.8,-553.7,Depth (m)
RAW_20230719_055911.380.sgy,split_02_ch0850_1255,850,1255,0051_RAW_20230719_055911.380,2,split_02_ch0850_1255/0051_RAW_20230719_055911.380/seg_002.png,2000,4000,2.0,4.0,-968.8,-553.7,Depth (m)
RAW_20230719_055911.380.sgy,split_02_ch0850_1255,850,1255,0051_RAW_20230719_055911.380,3,split_02_ch0850_1255/0051_RAW_20230719_055911.380/seg_003.png,3000,5000,3.0,5.0,-968.8,-553.7,Depth (m)
RAW_20230719_055911.380.sgy,split_03_ch1300_1705,1300,1705,0051_RAW_20230719_055911.380,0,split_03_ch1300_1705/0051_RAW_20230719_055911.380/seg_000.png,0,2000,0.0,2.0,-507.6,-92.6,Depth (m)
RAW_20230719_055911.380.sgy,split_03_ch1300_1705,1300,1705,0051_RAW_20230719_055911.380,1,split_03_ch1300_1705/0051_RAW_20230719_055911.380/seg_001.png,1000,3000,1.0,3.0,-507.6,-92.6,Depth (m)
RAW_20230719_055911.380.sgy,split_03_ch1300_1705,1300,1705,0051_RAW_20230719_055911.380,2,split_03_ch1300_1705/0051_RAW_20230719_055911.380/seg_002.png,2000,4000,2.0,4.0,-507.6,-92.6,Depth (m)
RAW_20230719_055911.380.sgy,split_03_ch1300_1705,1300,1705,0051_RAW_20230719_055911.380,3,split_03_ch1300_1705/0051_RAW_20230719_055911.380/seg_003.png,3000,5000,3.0,5.0,-507.6,-92.6,Depth (m)
RAW_20230719_055911.380.sgy,split_04_ch1750_2155,1750,2155,0051_RAW_20230719_055911.380,0,split_04_ch1750_2155/0051_RAW_20230719_055911.380/seg_000.png,0,2000,0.0,2.0,-46.5,327.6,Depth (m)
RAW_20230719_055911.380.sgy,split_04_ch1750_2155,1750,2155,0051_RAW_20230719_055911.380,1,split_04_ch1750_2155/0051_RAW_20230719_055911.380/seg_001.png,1000,3000,1.0,3.0,-46.5,327.6,Depth (m)
RAW_20230719_055911.380.sgy,split_04_ch1750_2155,1750,2155,0051_RAW_20230719_055911.380,2,split_04_ch1750_2155/0051_RAW_20230719_055911.380/seg_002.png,2000,4000,2.0,4.0,-46.5,327.6,Depth (m)
RAW_20230719_055911.380.sgy,split_04_ch1750_2155,1750,2155,0051_RAW_20230719_055911.380,3,split_04_ch1750_2155/0051_RAW_20230719_055911.380/seg_003.png,3000,5000,3.0,5.0,-46.5,327.6,Depth (m)
RAW_20230719_060005.780.sgy,split_01_ch0400_0805,400,805,0052_RAW_20230719_060005.780,0,split_01_ch0400_0805/0052_RAW_20230719_060005.780/seg_000.png,0,2000,0.0,2.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060005.780.sgy,split_01_ch0400_0805,400,805,0052_RAW_20230719_060005.780,1,split_01_ch0400_0805/0052_RAW_20230719_060005.780/seg_001.png,1000,3000,1.0,3.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060005.780.sgy,split_01_ch0400_0805,400,805,0052_RAW_20230719_060005.780,2,split_01_ch0400_0805/0052_RAW_20230719_060005.780/seg_002.png,2000,4000,2.0,4.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060005.780.sgy,split_01_ch0400_0805,400,805,0052_RAW_20230719_060005.780,3,split_01_ch0400_0805/0052_RAW_20230719_060005.780/seg_003.png,3000,5000,3.0,5.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060005.780.sgy,split_02_ch0850_1255,850,1255,0052_RAW_20230719_060005.780,0,split_02_ch0850_1255/0052_RAW_20230719_060005.780/seg_000.png,0,2000,0.0,2.0,-968.8,-553.7,Depth (m)
RAW_20230719_060005.780.sgy,split_02_ch0850_1255,850,1255,0052_RAW_20230719_060005.780,1,split_02_ch0850_1255/0052_RAW_20230719_060005.780/seg_001.png,1000,3000,1.0,3.0,-968.8,-553.7,Depth (m)
RAW_20230719_060005.780.sgy,split_02_ch0850_1255,850,1255,0052_RAW_20230719_060005.780,2,split_02_ch0850_1255/0052_RAW_20230719_060005.780/seg_002.png,2000,4000,2.0,4.0,-968.8,-553.7,Depth (m)
RAW_20230719_060005.780.sgy,split_02_ch0850_1255,850,1255,0052_RAW_20230719_060005.780,3,split_02_ch0850_1255/0052_RAW_20230719_060005.780/seg_003.png,3000,5000,3.0,5.0,-968.8,-553.7,Depth (m)
RAW_20230719_060005.780.sgy,split_03_ch1300_1705,1300,1705,0052_RAW_20230719_060005.780,0,split_03_ch1300_1705/0052_RAW_20230719_060005.780/seg_000.png,0,2000,0.0,2.0,-507.6,-92.6,Depth (m)
RAW_20230719_060005.780.sgy,split_03_ch1300_1705,1300,1705,0052_RAW_20230719_060005.780,1,split_03_ch1300_1705/0052_RAW_20230719_060005.780/seg_001.png,1000,3000,1.0,3.0,-507.6,-92.6,Depth (m)
RAW_20230719_060005.780.sgy,split_03_ch1300_1705,1300,1705,0052_RAW_20230719_060005.780,2,split_03_ch1300_1705/0052_RAW_20230719_060005.780/seg_002.png,2000,4000,2.0,4.0,-507.6,-92.6,Depth (m)
RAW_20230719_060005.780.sgy,split_03_ch1300_1705,1300,1705,0052_RAW_20230719_060005.780,3,split_03_ch1300_1705/0052_RAW_20230719_060005.780/seg_003.png,3000,5000,3.0,5.0,-507.6,-92.6,Depth (m)
RAW_20230719_060005.780.sgy,split_04_ch1750_2155,1750,2155,0052_RAW_20230719_060005.780,0,split_04_ch1750_2155/0052_RAW_20230719_060005.780/seg_000.png,0,2000,0.0,2.0,-46.5,327.6,Depth (m)
RAW_20230719_060005.780.sgy,split_04_ch1750_2155,1750,2155,0052_RAW_20230719_060005.780,1,split_04_ch1750_2155/0052_RAW_20230719_060005.780/seg_001.png,1000,3000,1.0,3.0,-46.5,327.6,Depth (m)
RAW_20230719_060005.780.sgy,split_04_ch1750_2155,1750,2155,0052_RAW_20230719_060005.780,2,split_04_ch1750_2155/0052_RAW_20230719_060005.780/seg_002.png,2000,4000,2.0,4.0,-46.5,327.6,Depth (m)
RAW_20230719_060005.780.sgy,split_04_ch1750_2155,1750,2155,0052_RAW_20230719_060005.780,3,split_04_ch1750_2155/0052_RAW_20230719_060005.780/seg_003.png,3000,5000,3.0,5.0,-46.5,327.6,Depth (m)
RAW_20230719_060022.840.sgy,split_01_ch0400_0805,400,805,0053_RAW_20230719_060022.840,0,split_01_ch0400_0805/0053_RAW_20230719_060022.840/seg_000.png,0,2000,0.0,2.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060022.840.sgy,split_01_ch0400_0805,400,805,0053_RAW_20230719_060022.840,1,split_01_ch0400_0805/0053_RAW_20230719_060022.840/seg_001.png,1000,3000,1.0,3.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060022.840.sgy,split_01_ch0400_0805,400,805,0053_RAW_20230719_060022.840,2,split_01_ch0400_0805/0053_RAW_20230719_060022.840/seg_002.png,2000,4000,2.0,4.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060022.840.sgy,split_01_ch0400_0805,400,805,0053_RAW_20230719_060022.840,3,split_01_ch0400_0805/0053_RAW_20230719_060022.840/seg_003.png,3000,5000,3.0,5.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060022.840.sgy,split_02_ch0850_1255,850,1255,0053_RAW_20230719_060022.840,0,split_02_ch0850_1255/0053_RAW_20230719_060022.840/seg_000.png,0,2000,0.0,2.0,-968.8,-553.7,Depth (m)
RAW_20230719_060022.840.sgy,split_02_ch0850_1255,850,1255,0053_RAW_20230719_060022.840,1,split_02_ch0850_1255/0053_RAW_20230719_060022.840/seg_001.png,1000,3000,1.0,3.0,-968.8,-553.7,Depth (m)
RAW_20230719_060022.840.sgy,split_02_ch0850_1255,850,1255,0053_RAW_20230719_060022.840,2,split_02_ch0850_1255/0053_RAW_20230719_060022.840/seg_002.png,2000,4000,2.0,4.0,-968.8,-553.7,Depth (m)
RAW_20230719_060022.840.sgy,split_02_ch0850_1255,850,1255,0053_RAW_20230719_060022.840,3,split_02_ch0850_1255/0053_RAW_20230719_060022.840/seg_003.png,3000,5000,3.0,5.0,-968.8,-553.7,Depth (m)
RAW_20230719_060022.840.sgy,split_03_ch1300_1705,1300,1705,0053_RAW_20230719_060022.840,0,split_03_ch1300_1705/0053_RAW_20230719_060022.840/seg_000.png,0,2000,0.0,2.0,-507.6,-92.6,Depth (m)
RAW_20230719_060022.840.sgy,split_03_ch1300_1705,1300,1705,0053_RAW_20230719_060022.840,1,split_03_ch1300_1705/0053_RAW_20230719_060022.840/seg_001.png,1000,3000,1.0,3.0,-507.6,-92.6,Depth (m)
RAW_20230719_060022.840.sgy,split_03_ch1300_1705,1300,1705,0053_RAW_20230719_060022.840,2,split_03_ch1300_1705/0053_RAW_20230719_060022.840/seg_002.png,2000,4000,2.0,4.0,-507.6,-92.6,Depth (m)
RAW_20230719_060022.840.sgy,split_03_ch1300_1705,1300,1705,0053_RAW_20230719_060022.840,3,split_03_ch1300_1705/0053_RAW_20230719_060022.840/seg_003.png,3000,5000,3.0,5.0,-507.6,-92.6,Depth (m)
RAW_20230719_060022.840.sgy,split_04_ch1750_2155,1750,2155,0053_RAW_20230719_060022.840,0,split_04_ch1750_2155/0053_RAW_20230719_060022.840/seg_000.png,0,2000,0.0,2.0,-46.5,327.6,Depth (m)
RAW_20230719_060022.840.sgy,split_04_ch1750_2155,1750,2155,0053_RAW_20230719_060022.840,1,split_04_ch1750_2155/0053_RAW_20230719_060022.840/seg_001.png,1000,3000,1.0,3.0,-46.5,327.6,Depth (m)
RAW_20230719_060022.840.sgy,split_04_ch1750_2155,1750,2155,0053_RAW_20230719_060022.840,2,split_04_ch1750_2155/0053_RAW_20230719_060022.840/seg_002.png,2000,4000,2.0,4.0,-46.5,327.6,Depth (m)
RAW_20230719_060022.840.sgy,split_04_ch1750_2155,1750,2155,0053_RAW_20230719_060022.840,3,split_04_ch1750_2155/0053_RAW_20230719_060022.840/seg_003.png,3000,5000,3.0,5.0,-46.5,327.6,Depth (m)
RAW_20230719_060125.060.sgy,split_01_ch0400_0805,400,805,0054_RAW_20230719_060125.060,0,split_01_ch0400_0805/0054_RAW_20230719_060125.060/seg_000.png,0,2000,0.0,2.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060125.060.sgy,split_01_ch0400_0805,400,805,0054_RAW_20230719_060125.060,1,split_01_ch0400_0805/0054_RAW_20230719_060125.060/seg_001.png,1000,3000,1.0,3.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060125.060.sgy,split_01_ch0400_0805,400,805,0054_RAW_20230719_060125.060,2,split_01_ch0400_0805/0054_RAW_20230719_060125.060/seg_002.png,2000,4000,2.0,4.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060125.060.sgy,split_01_ch0400_0805,400,805,0054_RAW_20230719_060125.060,3,split_01_ch0400_0805/0054_RAW_20230719_060125.060/seg_003.png,3000,5000,3.0,5.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_060125.060.sgy,split_02_ch0850_1255,850,1255,0054_RAW_20230719_060125.060,0,split_02_ch0850_1255/0054_RAW_20230719_060125.060/seg_000.png,0,2000,0.0,2.0,-968.8,-553.7,Depth (m)
RAW_20230719_060125.060.sgy,split_02_ch0850_1255,850,1255,0054_RAW_20230719_060125.060,1,split_02_ch0850_1255/0054_RAW_20230719_060125.060/seg_001.png,1000,3000,1.0,3.0,-968.8,-553.7,Depth (m)
RAW_20230719_060125.060.sgy,split_02_ch0850_1255,850,1255,0054_RAW_20230719_060125.060,2,split_02_ch0850_1255/0054_RAW_20230719_060125.060/seg_002.png,2000,4000,2.0,4.0,-968.8,-553.7,Depth (m)
RAW_20230719_060125.060.sgy,split_02_ch0850_1255,850,1255,0054_RAW_20230719_060125.060,3,split_02_ch0850_1255/0054_RAW_20230719_060125.060/seg_003.png,3000,5000,3.0,5.0,-968.8,-553.7,Depth (m)
RAW_20230719_060125.060.sgy,split_03_ch1300_1705,1300,1705,0054_RAW_20230719_060125.060,0,split_03_ch1300_1705/0054_RAW_20230719_060125.060/seg_000.png,0,2000,0.0,2.0,-507.6,-92.6,Depth (m)
RAW_20230719_060125.060.sgy,split_03_ch1300_1705,1300,1705,0054_RAW_20230719_060125.060,1,split_03_ch1300_1705/0054_RAW_20230719_060125.060/seg_001.png,1000,3000,1.0,3.0,-507.6,-92.6,Depth (m)
RAW_20230719_060125.060.sgy,split_03_ch1300_1705,1300,1705,0054_RAW_20230719_060125.060,2,split_03_ch1300_1705/0054_RAW_20230719_060125.060/seg_002.png,2000,4000,2.0,4.0,-507.6,-92.6,Depth (m)
RAW_20230719_060125.060.sgy,split_03_ch1300_1705,1300,1705,0054_RAW_20230719_060125.060,3,split_03_ch1300_1705/0054_RAW_20230719_060125.060/seg_003.png,3000,5000,3.0,5.0,-507.6,-92.6,Depth (m)
RAW_20230719_060125.060.sgy,split_04_ch1750_2155,1750,2155,0054_RAW_20230719_060125.060,0,split_04_ch1750_2155/0054_RAW_20230719_060125.060/seg_000.png,0,2000,0.0,2.0,-46.5,327.6,Depth (m)
RAW_20230719_060125.060.sgy,split_04_ch1750_2155,1750,2155,0054_RAW_20230719_060125.060,1,split_04_ch1750_2155/0054_RAW_20230719_060125.060/seg_001.png,1000,3000,1.0,3.0,-46.5,327.6,Depth (m)
RAW_20230719_060125.060.sgy,split_04_ch1750_2155,1750,2155,0054_RAW_20230719_060125.060,2,split_04_ch1750_2155/0054_RAW_20230719_060125.060/seg_002.png,2000,4000,2.0,4.0,-46.5,327.6,Depth (m)
RAW_20230719_060125.060.sgy,split_04_ch1750_2155,1750,2155,0054_RAW_20230719_060125.060,3,split_04_ch1750_2155/0054_RAW_20230719_060125.060/seg_003.png,3000,5000,3.0,5.0,-46.5,327.6,Depth (m)
RAW_20230719_061531.020.sgy,split_01_ch0400_0805,400,805,0055_RAW_20230719_061531.020,0,split_01_ch0400_0805/0055_RAW_20230719_061531.020/seg_000.png,0,2000,0.0,2.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_061531.020.sgy,split_01_ch0400_0805,400,805,0055_RAW_20230719_061531.020,1,split_01_ch0400_0805/0055_RAW_20230719_061531.020/seg_001.png,1000,3000,1.0,3.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_061531.020.sgy,split_01_ch0400_0805,400,805,0055_RAW_20230719_061531.020,2,split_01_ch0400_0805/0055_RAW_20230719_061531.020/seg_002.png,2000,4000,2.0,4.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_061531.020.sgy,split_01_ch0400_0805,400,805,0055_RAW_20230719_061531.020,3,split_01_ch0400_0805/0055_RAW_20230719_061531.020/seg_003.png,3000,5000,3.0,5.0,-1429.9,-1014.9,Depth (m)
RAW_20230719_061531.020.sgy,split_02_ch0850_1255,850,1255,0055_RAW_20230719_061531.020,0,split_02_ch0850_1255/0055_RAW_20230719_061531.020/seg_000.png,0,2000,0.0,2.0,-968.8,-553.7,Depth (m)
RAW_20230719_061531.020.sgy,split_02_ch0850_1255,850,1255,0055_RAW_20230719_061531.020,1,split_02_ch0850_1255/0055_RAW_20230719_061531.020/seg_001.png,1000,3000,1.0,3.0,-968.8,-553.7,Depth (m)
RAW_20230719_061531.020.sgy,split_02_ch0850_1255,850,1255,0055_RAW_20230719_061531.020,2,split_02_ch0850_1255/0055_RAW_20230719_061531.020/seg_002.png,2000,4000,2.0,4.0,-968.8,-553.7,Depth (m)
