sgy_file,split_name,split_ch_start,split_ch_end,folder,segment_index,png_relpath,sample_start,sample_end,start_sec,end_sec,axis_top,axis_bottom,axis_name
RAW_20230719_065900.780.sgy,split_01_ch4000_4405,4000,4405,0064_RAW_20230719_065900.780,2,split_01_ch4000_4405/0064_RAW_20230719_065900.780/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_065900.780.sgy,split_01_ch4000_4405,4000,4405,0064_RAW_20230719_065900.780,3,split_01_ch4000_4405/0064_RAW_20230719_065900.780/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_070140.740.sgy,split_01_ch4000_4405,4000,4405,0065_RAW_20230719_070140.740,0,split_01_ch4000_4405/0065_RAW_20230719_070140.740/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_070140.740.sgy,split_01_ch4000_4405,4000,4405,0065_RAW_20230719_070140.740,1,split_01_ch4000_4405/0065_RAW_20230719_070140.740/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_070140.740.sgy,split_01_ch4000_4405,4000,4405,0065_RAW_20230719_070140.740,2,split_01_ch4000_4405/0065_RAW_20230719_070140.740/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_070140.740.sgy,split_01_ch4000_4405,4000,4405,0065_RAW_20230719_070140.740,3,split_01_ch4000_4405/0065_RAW_20230719_070140.740/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_070535.980.sgy,split_01_ch4000_4405,4000,4405,0066_RAW_20230719_070535.980,0,split_01_ch4000_4405/0066_RAW_20230719_070535.980/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_070535.980.sgy,split_01_ch4000_4405,4000,4405,0066_RAW_20230719_070535.980,1,split_01_ch4000_4405/0066_RAW_20230719_070535.980/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_070535.980.sgy,split_01_ch4000_4405,4000,4405,0066_RAW_20230719_070535.980,2,split_01_ch4000_4405/0066_RAW_20230719_070535.980/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_070535.980.sgy,split_01_ch4000_4405,4000,4405,0066_RAW_20230719_070535.980,3,split_01_ch4000_4405/0066_RAW_20230719_070535.980/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071705.740.sgy,split_01_ch4000_4405,4000,4405,0067_RAW_20230719_071705.740,0,split_01_ch4000_4405/0067_RAW_20230719_071705.740/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071705.740.sgy,split_01_ch4000_4405,4000,4405,0067_RAW_20230719_071705.740,1,split_01_ch4000_4405/0067_RAW_20230719_071705.740/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071705.740.sgy,split_01_ch4000_4405,4000,4405,0067_RAW_20230719_071705.740,2,split_01_ch4000_4405/0067_RAW_20230719_071705.740/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071705.740.sgy,split_01_ch4000_4405,4000,4405,0067_RAW_20230719_071705.740,3,split_01_ch4000_4405/0067_RAW_20230719_071705.740/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071903.640.sgy,split_01_ch4000_4405,4000,4405,0068_RAW_20230719_071903.640,0,split_01_ch4000_4405/0068_RAW_20230719_071903.640/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071903.640.sgy,split_01_ch4000_4405,4000,4405,0068_RAW_20230719_071903.640,1,split_01_ch4000_4405/0068_RAW_20230719_071903.640/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071903.640.sgy,split_01_ch4000_4405,4000,4405,0068_RAW_20230719_071903.640,2,split_01_ch4000_4405/0068_RAW_20230719_071903.640/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071903.640.sgy,split_01_ch4000_4405,4000,4405,0068_RAW_20230719_071903.640,3,split_01_ch4000_4405/0068_RAW_20230719_071903.640/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071905.740.sgy,split_01_ch4000_4405,4000,4405,0069_RAW_20230719_071905.740,0,split_01_ch4000_4405/0069_RAW_20230719_071905.740/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071905.740.sgy,split_01_ch4000_4405,4000,4405,0069_RAW_20230719_071905.740,1,split_01_ch4000_4405/0069_RAW_20230719_071905.740/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071905.740.sgy,split_01_ch4000_4405,4000,4405,0069_RAW_20230719_071905.740,2,split_01_ch4000_4405/0069_RAW_20230719_071905.740/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_071905.740.sgy,split_01_ch4000_4405,4000,4405,0069_RAW_20230719_071905.740,3,split_01_ch4000_4405/0069_RAW_20230719_071905.740/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_072348.880.sgy,split_01_ch4000_4405,4000,4405,0070_RAW_20230719_072348.880,0,split_01_ch4000_4405/0070_RAW_20230719_072348.880/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_072348.880.sgy,split_01_ch4000_4405,4000,4405,0070_RAW_20230719_072348.880,1,split_01_ch4000_4405/0070_RAW_20230719_072348.880/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_072348.880.sgy,split_01_ch4000_4405,4000,4405,0070_RAW_20230719_072348.880,2,split_01_ch4000_4405/0070_RAW_20230719_072348.880/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_072348.880.sgy,split_01_ch4000_4405,4000,4405,0070_RAW_20230719_072348.880,3,split_01_ch4000_4405/0070_RAW_20230719_072348.880/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073441.500.sgy,split_01_ch4000_4405,4000,4405,0071_RAW_20230719_073441.500,0,split_01_ch4000_4405/0071_RAW_20230719_073441.500/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073441.500.sgy,split_01_ch4000_4405,4000,4405,0071_RAW_20230719_073441.500,1,split_01_ch4000_4405/0071_RAW_20230719_073441.500/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073441.500.sgy,split_01_ch4000_4405,4000,4405,0071_RAW_20230719_073441.500,2,split_01_ch4000_4405/0071_RAW_20230719_073441.500/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073441.500.sgy,split_01_ch4000_4405,4000,4405,0071_RAW_20230719_073441.500,3,split_01_ch4000_4405/0071_RAW_20230719_073441.500/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073610.580.sgy,split_01_ch4000_4405,4000,4405,0072_RAW_20230719_073610.580,0,split_01_ch4000_4405/0072_RAW_20230719_073610.580/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073610.580.sgy,split_01_ch4000_4405,4000,4405,0072_RAW_20230719_073610.580,1,split_01_ch4000_4405/0072_RAW_20230719_073610.580/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073610.580.sgy,split_01_ch4000_4405,4000,4405,0072_RAW_20230719_073610.580,2,split_01_ch4000_4405/0072_RAW_20230719_073610.580/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073610.580.sgy,split_01_ch4000_4405,4000,4405,0072_RAW_20230719_073610.580,3,split_01_ch4000_4405/0072_RAW_20230719_073610.580/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073748.660.sgy,split_01_ch4000_4405,4000,4405,0073_RAW_20230719_073748.660,0,split_01_ch4000_4405/0073_RAW_20230719_073748.660/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073748.660.sgy,split_01_ch4000_4405,4000,4405,0073_RAW_20230719_073748.660,1,split_01_ch4000_4405/0073_RAW_20230719_073748.660/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073748.660.sgy,split_01_ch4000_4405,4000,4405,0073_RAW_20230719_073748.660,2,split_01_ch4000_4405/0073_RAW_20230719_073748.660/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_073748.660.sgy,split_01_ch4000_4405,4000,4405,0073_RAW_20230719_073748.660,3,split_01_ch4000_4405/0073_RAW_20230719_073748.660/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074647.820.sgy,split_01_ch4000_4405,4000,4405,0074_RAW_20230719_074647.820,0,split_01_ch4000_4405/0074_RAW_20230719_074647.820/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074647.820.sgy,split_01_ch4000_4405,4000,4405,0074_RAW_20230719_074647.820,1,split_01_ch4000_4405/0074_RAW_20230719_074647.820/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074647.820.sgy,split_01_ch4000_4405,4000,4405,0074_RAW_20230719_074647.820,2,split_01_ch4000_4405/0074_RAW_20230719_074647.820/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074647.820.sgy,split_01_ch4000_4405,4000,4405,0074_RAW_20230719_074647.820,3,split_01_ch4000_4405/0074_RAW_20230719_074647.820/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074724.340.sgy,split_01_ch4000_4405,4000,4405,0075_RAW_20230719_074724.340,0,split_01_ch4000_4405/0075_RAW_20230719_074724.340/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074724.340.sgy,split_01_ch4000_4405,4000,4405,0075_RAW_20230719_074724.340,1,split_01_ch4000_4405/0075_RAW_20230719_074724.340/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074724.340.sgy,split_01_ch4000_4405,4000,4405,0075_RAW_20230719_074724.340,2,split_01_ch4000_4405/0075_RAW_20230719_074724.340/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074724.340.sgy,split_01_ch4000_4405,4000,4405,0075_RAW_20230719_074724.340,3,split_01_ch4000_4405/0075_RAW_20230719_074724.340/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074924.900.sgy,split_01_ch4000_4405,4000,4405,0076_RAW_20230719_074924.900,0,split_01_ch4000_4405/0076_RAW_20230719_074924.900/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074924.900.sgy,split_01_ch4000_4405,4000,4405,0076_RAW_20230719_074924.900,1,split_01_ch4000_4405/0076_RAW_20230719_074924.900/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074924.900.sgy,split_01_ch4000_4405,4000,4405,0076_RAW_20230719_074924.900,2,split_01_ch4000_4405/0076_RAW_20230719_074924.900/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_074924.900.sgy,split_01_ch4000_4405,4000,4405,0076_RAW_20230719_074924.900,3,split_01_ch4000_4405/0076_RAW_20230719_074924.900/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075003.440.sgy,split_01_ch4000_4405,4000,4405,0077_RAW_20230719_075003.440,0,split_01_ch4000_4405/0077_RAW_20230719_075003.440/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075003.440.sgy,split_01_ch4000_4405,4000,4405,0077_RAW_20230719_075003.440,1,split_01_ch4000_4405/0077_RAW_20230719_075003.440/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075003.440.sgy,split_01_ch4000_4405,4000,4405,0077_RAW_20230719_075003.440,2,split_01_ch4000_4405/0077_RAW_20230719_075003.440/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075003.440.sgy,split_01_ch4000_4405,4000,4405,0077_RAW_20230719_075003.440,3,split_01_ch4000_4405/0077_RAW_20230719_075003.440/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075010.100.sgy,split_01_ch4000_4405,4000,4405,0078_RAW_20230719_075010.100,0,split_01_ch4000_4405/0078_RAW_20230719_075010.100/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075010.100.sgy,split_01_ch4000_4405,4000,4405,0078_RAW_20230719_075010.100,1,split_01_ch4000_4405/0078_RAW_20230719_075010.100/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075010.100.sgy,split_01_ch4000_4405,4000,4405,0078_RAW_20230719_075010.100,2,split_01_ch4000_4405/0078_RAW_20230719_075010.100/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075010.100.sgy,split_01_ch4000_4405,4000,4405,0078_RAW_20230719_075010.100,3,split_01_ch4000_4405/0078_RAW_20230719_075010.100/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075130.920.sgy,split_01_ch4000_4405,4000,4405,0079_RAW_20230719_075130.920,0,split_01_ch4000_4405/0079_RAW_20230719_075130.920/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075130.920.sgy,split_01_ch4000_4405,4000,4405,0079_RAW_20230719_075130.920,1,split_01_ch4000_4405/0079_RAW_20230719_075130.920/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075130.920.sgy,split_01_ch4000_4405,4000,4405,0079_RAW_20230719_075130.920,2,split_01_ch4000_4405/0079_RAW_20230719_075130.920/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_075130.920.sgy,split_01_ch4000_4405,4000,4405,0079_RAW_20230719_075130.920,3,split_01_ch4000_4405/0079_RAW_20230719_075130.920/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080627.020.sgy,split_01_ch4000_4405,4000,4405,0080_RAW_20230719_080627.020,0,split_01_ch4000_4405/0080_RAW_20230719_080627.020/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080627.020.sgy,split_01_ch4000_4405,4000,4405,0080_RAW_20230719_080627.020,1,split_01_ch4000_4405/0080_RAW_20230719_080627.020/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080627.020.sgy,split_01_ch4000_4405,4000,4405,0080_RAW_20230719_080627.020,2,split_01_ch4000_4405/0080_RAW_20230719_080627.020/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080627.020.sgy,split_01_ch4000_4405,4000,4405,0080_RAW_20230719_080627.020,3,split_01_ch4000_4405/0080_RAW_20230719_080627.020/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080821.520.sgy,split_01_ch4000_4405,4000,4405,0081_RAW_20230719_080821.520,0,split_01_ch4000_4405/0081_RAW_20230719_080821.520/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080821.520.sgy,split_01_ch4000_4405,4000,4405,0081_RAW_20230719_080821.520,1,split_01_ch4000_4405/0081_RAW_20230719_080821.520/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080821.520.sgy,split_01_ch4000_4405,4000,4405,0081_RAW_20230719_080821.520,2,split_01_ch4000_4405/0081_RAW_20230719_080821.520/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080821.520.sgy,split_01_ch4000_4405,4000,4405,0081_RAW_20230719_080821.520,3,split_01_ch4000_4405/0081_RAW_20230719_080821.520/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080827.020.sgy,split_01_ch4000_4405,4000,4405,0082_RAW_20230719_080827.020,0,split_01_ch4000_4405/0082_RAW_20230719_080827.020/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080827.020.sgy,split_01_ch4000_4405,4000,4405,0082_RAW_20230719_080827.020,1,split_01_ch4000_4405/0082_RAW_20230719_080827.020/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080827.020.sgy,split_01_ch4000_4405,4000,4405,0082_RAW_20230719_080827.020,2,split_01_ch4000_4405/0082_RAW_20230719_080827.020/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_080827.020.sgy,split_01_ch4000_4405,4000,4405,0082_RAW_20230719_080827.020,3,split_01_ch4000_4405/0082_RAW_20230719_080827.020/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_081128.000.sgy,split_01_ch4000_4405,4000,4405,0083_RAW_20230719_081128.000,0,split_01_ch4000_4405/0083_RAW_20230719_081128.000/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_081128.000.sgy,split_01_ch4000_4405,4000,4405,0083_RAW_20230719_081128.000,1,split_01_ch4000_4405/0083_RAW_20230719_081128.000/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_081128.000.sgy,split_01_ch4000_4405,4000,4405,0083_RAW_20230719_081128.000,2,split_01_ch4000_4405/0083_RAW_20230719_081128.000/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_081128.000.sgy,split_01_ch4000_4405,4000,4405,0083_RAW_20230719_081128.000,3,split_01_ch4000_4405/0083_RAW_20230719_081128.000/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_081400.440.sgy,split_01_ch4000_4405,4000,4405,0084_RAW_20230719_081400.440,0,split_01_ch4000_4405/0084_RAW_20230719_081400.440/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_081400.440.sgy,split_01_ch4000_4405,4000,4405,0084_RAW_20230719_081400.440,1,split_01_ch4000_4405/0084_RAW_20230719_081400.440/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_081400.440.sgy,split_01_ch4000_4405,4000,4405,0084_RAW_20230719_081400.440,2,split_01_ch4000_4405/0084_RAW_20230719_081400.440/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_081400.440.sgy,split_01_ch4000_4405,4000,4405,0084_RAW_20230719_081400.440,3,split_01_ch4000_4405/0084_RAW_20230719_081400.440/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_082102.600.sgy,split_01_ch4000_4405,4000,4405,0085_RAW_20230719_082102.600,0,split_01_ch4000_4405/0085_RAW_20230719_082102.600/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_082102.600.sgy,split_01_ch4000_4405,4000,4405,0085_RAW_20230719_082102.600,1,split_01_ch4000_4405/0085_RAW_20230719_082102.600/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_082102.600.sgy,split_01_ch4000_4405,4000,4405,0085_RAW_20230719_082102.600,2,split_01_ch4000_4405/0085_RAW_20230719_082102.600/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_082102.600.sgy,split_01_ch4000_4405,4000,4405,0085_RAW_20230719_082102.600,3,split_01_ch4000_4405/0085_RAW_20230719_082102.600/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_082154.000.sgy,split_01_ch4000_4405,4000,4405,0086_RAW_20230719_082154.000,0,split_01_ch4000_4405/0086_RAW_20230719_082154.000/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_082154.000.sgy,split_01_ch4000_4405,4000,4405,0086_RAW_20230719_082154.000,1,split_01_ch4000_4405/0086_RAW_20230719_082154.000/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_082154.000.sgy,split_01_ch4000_4405,4000,4405,0086_RAW_20230719_082154.000,2,split_01_ch4000_4405/0086_RAW_20230719_082154.000/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_082154.000.sgy,split_01_ch4000_4405,4000,4405,0086_RAW_20230719_082154.000,3,split_01_ch4000_4405/0086_RAW_20230719_082154.000/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083006.100.sgy,split_01_ch4000_4405,4000,4405,0087_RAW_20230719_083006.100,0,split_01_ch4000_4405/0087_RAW_20230719_083006.100/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083006.100.sgy,split_01_ch4000_4405,4000,4405,0087_RAW_20230719_083006.100,1,split_01_ch4000_4405/0087_RAW_20230719_083006.100/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083006.100.sgy,split_01_ch4000_4405,4000,4405,0087_RAW_20230719_083006.100,2,split_01_ch4000_4405/0087_RAW_20230719_083006.100/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083006.100.sgy,split_01_ch4000_4405,4000,4405,0087_RAW_20230719_083006.100,3,split_01_ch4000_4405/0087_RAW_20230719_083006.100/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083234.520.sgy,split_01_ch4000_4405,4000,4405,0088_RAW_20230719_083234.520,0,split_01_ch4000_4405/0088_RAW_20230719_083234.520/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083234.520.sgy,split_01_ch4000_4405,4000,4405,0088_RAW_20230719_083234.520,1,split_01_ch4000_4405/0088_RAW_20230719_083234.520/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083234.520.sgy,split_01_ch4000_4405,4000,4405,0088_RAW_20230719_083234.520,2,split_01_ch4000_4405/0088_RAW_20230719_083234.520/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083234.520.sgy,split_01_ch4000_4405,4000,4405,0088_RAW_20230719_083234.520,3,split_01_ch4000_4405/0088_RAW_20230719_083234.520/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083622.280.sgy,split_01_ch4000_4405,4000,4405,0089_RAW_20230719_083622.280,0,split_01_ch4000_4405/0089_RAW_20230719_083622.280/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083622.280.sgy,split_01_ch4000_4405,4000,4405,0089_RAW_20230719_083622.280,1,split_01_ch4000_4405/0089_RAW_20230719_083622.280/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083622.280.sgy,split_01_ch4000_4405,4000,4405,0089_RAW_20230719_083622.280,2,split_01_ch4000_4405/0089_RAW_20230719_083622.280/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083622.280.sgy,split_01_ch4000_4405,4000,4405,0089_RAW_20230719_083622.280,3,split_01_ch4000_4405/0089_RAW_20230719_083622.280/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083648.200.sgy,split_01_ch4000_4405,4000,4405,0090_RAW_20230719_083648.200,0,split_01_ch4000_4405/0090_RAW_20230719_083648.200/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083648.200.sgy,split_01_ch4000_4405,4000,4405,0090_RAW_20230719_083648.200,1,split_01_ch4000_4405/0090_RAW_20230719_083648.200/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083648.200.sgy,split_01_ch4000_4405,4000,4405,0090_RAW_20230719_083648.200,2,split_01_ch4000_4405/0090_RAW_20230719_083648.200/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083648.200.sgy,split_01_ch4000_4405,4000,4405,0090_RAW_20230719_083648.200,3,split_01_ch4000_4405/0090_RAW_20230719_083648.200/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083701.100.sgy,split_01_ch4000_4405,4000,4405,0091_RAW_20230719_083701.100,0,split_01_ch4000_4405/0091_RAW_20230719_083701.100/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083701.100.sgy,split_01_ch4000_4405,4000,4405,0091_RAW_20230719_083701.100,1,split_01_ch4000_4405/0091_RAW_20230719_083701.100/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083701.100.sgy,split_01_ch4000_4405,4000,4405,0091_RAW_20230719_083701.100,2,split_01_ch4000_4405/0091_RAW_20230719_083701.100/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083701.100.sgy,split_01_ch4000_4405,4000,4405,0091_RAW_20230719_083701.100,3,split_01_ch4000_4405/0091_RAW_20230719_083701.100/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083850.320.sgy,split_01_ch4000_4405,4000,4405,0092_RAW_20230719_083850.320,0,split_01_ch4000_4405/0092_RAW_20230719_083850.320/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083850.320.sgy,split_01_ch4000_4405,4000,4405,0092_RAW_20230719_083850.320,1,split_01_ch4000_4405/0092_RAW_20230719_083850.320/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083850.320.sgy,split_01_ch4000_4405,4000,4405,0092_RAW_20230719_083850.320,2,split_01_ch4000_4405/0092_RAW_20230719_083850.320/seg_002.png,2000,4000,2.0,4.0,-1024.2,-610.4,Depth (m)
RAW_20230719_083850.320.sgy,split_01_ch4000_4405,4000,4405,0092_RAW_20230719_083850.320,3,split_01_ch4000_4405/0092_RAW_20230719_083850.320/seg_003.png,3000,5000,3.0,5.0,-1024.2,-610.4,Depth (m)
RAW_20230719_084920.980.sgy,split_01_ch4000_4405,4000,4405,0093_RAW_20230719_084920.980,0,split_01_ch4000_4405/0093_RAW_20230719_084920.980/seg_000.png,0,2000,0.0,2.0,-1024.2,-610.4,Depth (m)
RAW_20230719_084920.980.sgy,split_01_ch4000_4405,4000,4405,0093_RAW_20230719_084920.980,1,split_01_ch4000_4405/0093_RAW_20230719_084920.980/seg_001.png,1000,3000,1.0,3.0,-1024.2,-610.4,Depth (m)
